timestamp,rps,error_rate,p99_latency,cpu_percent,throttle_limit,accepted,scenario,is_spike,is_transition,phase,period,predicted_rps,model,spike_start
0,812.1886831901772,0.05213912375375252,184.97509465521418,16.243773663803545,812.1886831901772,True,normal,False,False,,,,LSTMPredictor,
1,758.4297245712211,0.04934992531131792,180.6743779656977,15.168594491424422,809.5007352592295,True,normal,False,False,,,,LSTMPredictor,
2,830.0762254737864,0.05306719056081365,186.4060980379029,16.60152450947573,828.2874712454254,True,normal,False,False,,,,LSTMPredictor,
3,837.7098551175559,0.053463249347283824,187.01678840940446,16.754197102351117,836.5648106709905,True,normal,False,False,,,,LSTMPredictor,
4,722.0749477356719,0.047463715281776606,177.76599581885375,14.441498954713438,836.183129188802,True,normal,False,False,,,,LSTMPredictor,
5,748.0582638266352,0.0488118184934457,179.84466110613081,14.961165276532704,835.8014477066135,True,normal,False,False,,,,LSTMPredictor,
6,805.2881490463527,0.05178110046646482,184.42305192370821,16.105762980927054,835.4197662244251,True,normal,False,False,,,,LSTMPredictor,
7,787.5539180435285,0.05086098797244395,183.0043134434823,15.751078360870569,835.0380847422366,True,normal,False,False,,,,LSTMPredictor,
8,799.5606642536336,0.05148393898727487,183.9648531402907,15.991213285072673,834.6564032600481,True,normal,False,False,,,,LSTMPredictor,
9,766.1400422661649,0.04974996293589032,181.2912033812932,15.322800845323298,834.2747217778596,True,normal,False,False,,,,LSTMPredictor,
10,835.4668071775395,0.05334687235670734,186.83734457420314,16.70933614355079,836.5883311475477,True,normal,False,False,,,,LSTMPredictor,
11,831.4316544125643,0.053137514845025824,186.51453235300514,16.628633088251284,836.4761787505469,True,normal,False,False,,,,LSTMPredictor,
12,802.9902937085427,0.0516618798808395,184.23922349668342,16.059805874170856,836.364026353546,True,normal,False,False,,,,LSTMPredictor,
13,845.4678028936571,0.053865758183196444,187.63742423149256,16.909356057873143,840.4251368391913,True,normal,False,False,,,,LSTMPredictor,
14,819.1076171118594,0.052498101684378934,185.52860936894876,16.382152342237188,840.0372394503862,True,normal,False,False,,,,LSTMPredictor,
15,766.0646337111363,0.04974605048241958,181.2851706968909,15.321292674222725,839.6493420615811,True,normal,False,False,,,,LSTMPredictor,
16,815.2154523921464,0.052296162881009065,185.2172361913717,16.304309047842928,839.2614446727762,True,normal,False,False,,,,LSTMPredictor,
17,762.1392057956057,0.049542385870805866,180.97113646364846,15.242784115912114,838.8735472839711,True,normal,False,False,,,,LSTMPredictor,
18,835.6616106783605,0.053356979427882624,186.85292885426884,16.71323221356721,838.485649895166,True,normal,False,False,,,,LSTMPredictor,
19,798.5556509811545,0.05143179546503714,183.88445207849236,15.97111301962309,838.097752506361,True,normal,False,False,,,,LSTMPredictor,
20,793.1872816704063,0.051153266123981925,183.45498253363252,15.863745633408124,837.7098551175559,True,normal,False,False,,,,LSTMPredictor,
